filename,true_class,predicted_class,correct
healthy_leaf\H56.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H561.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H562.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H565.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H568.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H569.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H57.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H574.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H575.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H576.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H578.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H579.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H58.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H582.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H583.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H589.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H59.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H592.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H593.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H601.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H603.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H61.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H610.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H611.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H615.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H616.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H619.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H62.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H621.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H623.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H626.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H627.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H628.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H629.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H631.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H633.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H638.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H639.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H640.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H642.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H651.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H653.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H654.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H655.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H656.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H657.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H659.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H66.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H660.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H661.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H663.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H665.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H666.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H667.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H670.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H673.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H674.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H675.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H681.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H685.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H687.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H688.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H69.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H692.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H695.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H701.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H702.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H703.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H707.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H708.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H709.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H712.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H717.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H718.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H719.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H72.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H721.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H722.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H725.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H726.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H737.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H738.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H74.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H742.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H743.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H745.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H749.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H75.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H754.npy,healthy_leaf,late_blight_leaf,False
healthy_leaf\H756.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H759.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H76.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H761.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H764.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H767.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H768.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H769.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H770.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H771.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H772.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H773.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H774.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H777.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H782.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H785.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H786.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H788.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H790.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H796.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H797.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H800.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H802.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H803.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H808.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H811.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H812.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H814.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H819.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H82.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H820.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H822.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H830.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H832.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H833.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H834.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H836.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H837.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H839.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H843.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H845.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H847.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H848.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H850.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H851.npy,healthy_leaf,septoria_leaf,False
healthy_leaf\H855.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H856.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H858.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H859.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H86.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H865.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H866.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H87.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H870.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H874.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H879.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H88.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H884.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H886.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H887.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H89.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H893.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H894.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H896.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H900.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H906.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H908.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H910.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H912.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H914.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H915.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H916.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H918.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H92.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H921.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H922.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H925.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H926.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H927.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H928.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H929.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H933.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H935.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H937.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H938.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H939.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H943.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H944.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H946.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H95.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H954.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H955.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H956.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H958.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H96.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H960.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H961.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H962.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H965.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H967.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H969.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H97.npy,healthy_leaf,septoria_leaf,False
healthy_leaf\H970.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H974.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H976.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H977.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H979.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H98.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H980.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H983.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H984.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H985.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H986.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H988.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H99.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H992.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H994.npy,healthy_leaf,healthy_leaf,True
healthy_leaf\H995.npy,healthy_leaf,healthy_leaf,True
late_blight_leaf\Lb1.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1005.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb101.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1013.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1014.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1015.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1019.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1026.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1030.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb1033.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1035.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb104.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1040.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1045.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1047.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1049.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb105.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1052.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1053.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb1064.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1070.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1085.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1091.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1096.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1098.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1099.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1115.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1120.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb1128.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1129.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1131.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1143.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1144.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1146.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1150.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1159.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1161.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1167.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1168.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1174.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb118.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1188.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1189.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1193.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1195.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1197.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb120.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1209.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb121.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb1218.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1221.npy,late_blight_leaf,healthy_leaf,False
late_blight_leaf\Lb1237.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1245.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1247.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb125.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1250.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1251.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb1253.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1258.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1265.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb127.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1270.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1271.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1278.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1291.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1293.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1306.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1310.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1311.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb1313.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1320.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1321.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1322.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1324.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1331.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1340.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1347.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1351.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1354.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1362.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1364.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1366.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1379.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1388.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1392.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1394.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1400.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1401.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1403.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1408.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1412.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1416.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1419.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1428.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1429.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1433.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1434.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1435.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1436.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1437.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1439.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb144.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1443.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb145.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1456.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb1459.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1468.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb147.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1476.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1490.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb150.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1513.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb152.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1524.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb1526.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb159.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb162.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb163.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb164.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb167.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb170.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb173.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb177.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb18.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb180.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb184.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb186.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb188.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb19.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb192.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb193.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb204.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb205.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb211.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb212.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb213.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb216.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb218.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb22.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb222.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb224.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb23.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb230.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb231.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb233.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb235.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb236.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb240.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb244.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb252.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb253.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb258.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb264.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb269.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb270.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb272.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb274.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb275.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb283.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb284.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb288.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb289.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb29.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb293.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb296.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb3.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb300.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb303.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb305.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb307.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb309.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb31.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb310.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb312.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb313.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb317.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb318.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb319.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb32.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb324.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb325.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb327.npy,late_blight_leaf,septoria_leaf,False
late_blight_leaf\Lb329.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb33.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb330.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb334.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb335.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb336.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb34.npy,late_blight_leaf,early_blight_leaf,False
late_blight_leaf\Lb340.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb341.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb345.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb350.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb353.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb358.npy,late_blight_leaf,late_blight_leaf,True
late_blight_leaf\Lb362.npy,late_blight_leaf,late_blight_leaf,True
